864	1246520512	1246521024	[95]
865	1246520960	1246521472	[95]
866	1246521408	1246521920	[95]
867	1246521856	1246522368	[95]
868	1246522304	1246522816	[95]
869	1246522752	1246523264	[95]
870	1246523200	1246523712	[95,96]
871	1246523648	1246524160	[96]
872	1246524096	1246524608	[96]
873	1246524544	1246525056	[96]
874	1246524992	1246525504	[96]
875	1246525440	1246525952	[96]
876	1246525888	1246526400	[96]
877	1246526336	1246526848	[96]
878	1246526784	1246527296	[96]
879	1246527232	1246527744	[96,97]
880	1246527680	1246528192	[97]
881	1246528128	1246528640	[97]
882	1246528576	1246529088	[97]
883	1246529024	1246529536	[97]
884	1246529472	1246529984	[97]
885	1246529920	1246530432	[97]
886	1246530368	1246530880	[97]
887	1246530816	1246531328	[97]
888	1246531264	1246531776	[97,98]
889	1246531712	1246532224	[98]
890	1246532160	1246532672	[98]
891	1246532608	1246533120	[98]
892	1246533056	1246533568	[98]
893	1246533504	1246534016	[98]
894	1246533952	1246534464	[98]
895	1246534400	1246534912	[98]
896	1246534848	1246535360	[98]
897	1246535296	1246535808	[98,99]
898	1246535744	1246536256	[99]
899	1246536192	1246536704	[99]
900	1246536640	1246537152	[99]
901	1246537088	1246537600	[99]
902	1246537536	1246538048	[99]
903	1246537984	1246538496	[99]
904	1246538432	1246538944	[99]
905	1246538880	1246539392	[99]
906	1246539328	1246539840	[99,100]
907	1246539776	1246540288	[100]
908	1246540224	1246540736	[100]
909	1246540672	1246541184	[100]
910	1246541120	1246541632	[100]
911	1246541568	1246542080	[100]
912	1246542016	1246542528	[100]
913	1246542464	1246542976	[100]
914	1246542912	1246543424	[100]
915	1246543360	1246543872	[100]
916	1260441600	1260442112	[101]
917	1260442048	1260442560	[101]
918	1260442496	1260443008	[101]
919	1260442944	1260443456	[101]
920	1260443392	1260443904	[101]
921	1260443840	1260444352	[101]
922	1260444288	1260444800	[101]
923	1260444736	1260445248	[101]
924	1260445184	1260445696	[101]
925	1260445632	1260446144	[101,102]
926	1260446080	1260446592	[102]
927	1260446528	1260447040	[102]
928	1260446976	1260447488	[102]
929	1260447424	1260447936	[102]
930	1260447872	1260448384	[102]
931	1260448320	1260448832	[102]
932	1260448768	1260449280	[102]
933	1260449216	1260449728	[102]
934	1260449664	1260450176	[102,103]
935	1260450112	1260450624	[103]
936	1260450560	1260451072	[103]
937	1260451008	1260451520	[103]
938	1260451456	1260451968	[103]
939	1260451904	1260452416	[103]
940	1260452352	1260452864	[103]
941	1260452800	1260453312	[103]
942	1260453248	1260453760	[103]
943	1260453696	1260454208	[103,104]
944	1260454144	1260454656	[104]
945	1260454592	1260455104	[104]
946	1260455040	1260455552	[104]
947	1260455488	1260456000	[104]
948	1260455936	1260456448	[104]
949	1260456384	1260456896	[104]
950	1260456832	1260457344	[104]
951	1260457280	1260457792	[104]
952	1260457728	1260458240	[104,105]
953	1260458176	1260458688	[105]
954	1260458624	1260459136	[105]
955	1260459072	1260459584	[105]
956	1260459520	1260460032	[105]
957	1260459968	1260460480	[105]
958	1260460416	1260460928	[105]
959	1260460864	1260461376	[105]
960	1260461312	1260461824	[105]
961	1260461760	1260462272	[105,106]
962	1260462208	1260462720	[106]
963	1260462656	1260463168	[106]
964	1260463104	1260463616	[106]
965	1260463552	1260464064	[106]
966	1260464000	1260464512	[106]
967	1260464448	1260464960	[106]
968	1260464896	1260465408	[106]
969	1260465344	1260465856	[106]
970	1260465792	1260466304	[106,107]
971	1260466240	1260466752	[107]
972	1260466688	1260467200	[107]
973	1260467136	1260467648	[107]
974	1260467584	1260468096	[107]
975	1260468032	1260468544	[107]
976	1260468480	1260468992	[107]
977	1260468928	1260469440	[107]
978	1260469376	1260469888	[107]
979	1260469824	1260470336	[107,108]
980	1260470272	1260470784	[108]
981	1260470720	1260471232	[108]
982	1260471168	1260471680	[108]
983	1260471616	1260472128	[108]
984	1260472064	1260472576	[108]
985	1260472512	1260473024	[108]
986	1260472960	1260473472	[108]
987	1260473408	1260473920	[108]
988	1260473856	1260474368	[108]
989	1260474304	1260474816	[108,109]
990	1260474752	1260475264	[109]
991	1260475200	1260475712	[109]
992	1260475648	1260476160	[109]
993	1260476096	1260476608	[109]
994	1260476544	1260477056	[109]
995	1260476992	1260477504	[109]
996	1260477440	1260477952	[109]
997	1260477888	1260478400	[109]
998	1260478336	1260478848	[109,110]
999	1260478784	1260479296	[110]
1000	1260479232	1260479744	[110]
1001	1260479680	1260480192	[110]
1002	1260480128	1260480640	[110]
1003	1260480576	1260481088	[110]
1004	1260481024	1260481536	[110]
1005	1260481472	1260481984	[110]
1006	1260481920	1260482432	[110]
1007	1260482368	1260482880	[110,111]
1008	1260482816	1260483328	[111]
1009	1260483264	1260483776	[111]
1010	1260483712	1260484224	[111]
1011	1260484160	1260484672	[111]
1012	1260484608	1260485120	[111]
1013	1260485056	1260485568	[111]
1014	1260485504	1260486016	[111]
1015	1260485952	1260486464	[111]
1016	1260486400	1260486912	[111,112]
1017	1260486848	1260487360	[112]
1018	1260487296	1260487808	[112]
1019	1260487744	1260488256	[112]
1020	1260488192	1260488704	[112]
1021	1260488640	1260489152	[112]
1022	1260489088	1260489600	[112]
1023	1260489536	1260490048	[112]
1024	1260489984	1260490496	[112]
1025	1260490432	1260490944	[112,113]
1026	1260490880	1260491392	[113]
1027	1260491328	1260491840	[113]
1028	1260491776	1260492288	[113]
1029	1260492224	1260492736	[113]
1030	1260492672	1260493184	[113]
1031	1260493120	1260493632	[113]
1032	1260493568	1260494080	[113]
1033	1260494016	1260494528	[113]
1034	1260494464	1260494976	[113,114]
1035	1260494912	1260495424	[114]
1036	1260495360	1260495872	[114]
1037	1260495808	1260496320	[114]
1038	1260496256	1260496768	[114]
1039	1260496704	1260497216	[114]
1040	1260497152	1260497664	[114]
1041	1260497600	1260498112	[114]
1042	1260498048	1260498560	[114]
1043	1260498496	1260499008	[114,115]
1044	1260498944	1260499456	[115]
1045	1260499392	1260499904	[115]
1046	1260499840	1260500352	[115]
1047	1260500288	1260500800	[115]
1048	1260500736	1260501248	[115]
1049	1260501184	1260501696	[115]
1050	1260501632	1260502144	[115]
1051	1260502080	1260502592	[115]
1052	1260502528	1260503040	[115]
1053	1260502976	1260503488	[115,116]
1054	1260503424	1260503936	[116]
1055	1260503872	1260504384	[116]
1056	1260504320	1260504832	[116]
1057	1260504768	1260505280	[116]
1058	1260505216	1260505728	[116]
1059	1260505664	1260506176	[116]
1060	1260506112	1260506624	[116]
1061	1260506560	1260507072	[116]
1062	1260507008	1260507520	[116,117]
1063	1260507456	1260507968	[117]
1064	1260507904	1260508416	[117]
1065	1260508352	1260508864	[117]
1066	1260508800	1260509312	[117]
1067	1260509248	1260509760	[117]
1068	1260509696	1260510208	[117]
1069	1260510144	1260510656	[117]
1070	1260510592	1260511104	[117]
1071	1260511040	1260511552	[117,118]
1072	1260511488	1260512000	[118]
1073	1260511936	1260512448	[118]
1074	1260512384	1260512896	[118]
1075	1260512832	1260513344	[118]
1076	1260513280	1260513792	[118]
1077	1260513728	1260514240	[118]
1078	1260514176	1260514688	[118]
1079	1260514624	1260515136	[118]
1080	1260515072	1260515584	[118,119]
1081	1260515520	1260516032	[119]
1082	1260515968	1260516480	[119]
1083	1260516416	1260516928	[119]
1084	1260516864	1260517376	[119]
1085	1260517312	1260517824	[119]
1086	1260517760	1260518272	[119]
1087	1260518208	1260518720	[119]
1088	1260518656	1260519168	[119]
1089	1260519104	1260519616	[119,120]
1090	1260519552	1260520064	[120]
1091	1260520000	1260520512	[120]
1092	1260520448	1260520960	[120]
1093	1260520896	1260521408	[120]
1094	1260521344	1260521856	[120]
1095	1260521792	1260522304	[120]
1096	1260522240	1260522752	[120]
1097	1260522688	1260523200	[120]
1098	1260523136	1260523648	[120,121]
1099	1260523584	1260524096	[121]
1100	1260524032	1260524544	[121]
1101	1260524480	1260524992	[121]
1102	1260524928	1260525440	[121]
1103	1260525376	1260525888	[121]
1104	1260525824	1260526336	[121]
1105	1260526272	1260526784	[121]
1106	1260526720	1260527232	[121]
1107	1260527168	1260527680	[121,122]
1108	1260527616	1260528128	[122]
1109	1260528064	1260528576	[122]
1110	1260528512	1260529024	[122]
1111	1260528960	1260529472	[122]
1112	1260529408	1260529920	[122]
1113	1260529856	1260530368	[122]
1114	1260530304	1260530816	[122]
1115	1260530752	1260531264	[122]
1116	1260531200	1260531712	[122]
1117	1260531648	1260532160	[122,123]
1118	1260532096	1260532608	[123]
1119	1260532544	1260533056	[123]
1120	1260532992	1260533504	[123]
1121	1260533440	1260533952	[123]
1122	1260533888	1260534400	[123]
1123	1260534336	1260534848	[123]
1124	1260534784	1260535296	[123]
1125	1260535232	1260535744	[123]
1126	1260535680	1260536192	[123,124]
1127	1260536128	1260536640	[124]
1128	1260536576	1260537088	[124]
1129	1260537024	1260537536	[124]
1130	1260537472	1260537984	[124]
1131	1260537920	1260538432	[124]
1132	1260538368	1260538880	[124]
1133	1260538816	1260539328	[124]
1134	1260539264	1260539776	[124]
1135	1260539712	1260539904	[124]
